movieid,title,genre
2754,Deadtime Tale,['Horror']
2754,Tale deadtime,['Horror']
2754,Deadtime fib,['Horror']
2617,Ma the,"['Action', 'Adventure', 'Horror', 'Thriller']"
2617,Mama the,"['Action', 'Adventure', 'Horror', 'Thriller']"
3895,Watcher the,"['Crime', 'Thriller']"
3895,The watchman,"['Crime', 'Thriller']"
3895,Watchman the,"['Crime', 'Thriller']"
2756,: wanted Dead Alive oregon,['Action']
2756,: desire Dead Alive oregon,['Action']
3400,We ' re Back! A Dinosaur ' s,"['Animation', ""Children's""]"
3400,We ' re Back! A Dinosaur ' siemens,"['Animation', ""Children's""]"
3400,' we re! Backrest Dinosaur A ' ernst werner von siemens,"['Animation', ""Children's""]"
3400,' we re! Back Dinosaur Deoxyadenosine monophosphate ' ernst von werner mho,"['Animation', ""Children's""]"
3400,' re we! Dinosaur Binding Deoxyadenosine monophosphate ' ernst von mho werner,"['Animation', ""Children's""]"
3400,' re we! Dinosaur Dressing Deoxyadenosine monophosphate ' ernst von mho werner,"['Animation', ""Children's""]"
3400,' re we! Dinosaur Dressing Deoxyadenosine monophosphate ' ernst von mho werner,"['Animation', ""Children's""]"
3400,' re we! Dinosaur Dressing Deoxyadenosine monophosphate ' ernst von mho werner,"['Animation', ""Children's""]"
3400,' we re! Dinosaur Dressing Deoxyadenosine monophosphate ' ernst von mho werner,"['Animation', ""Children's""]"
329,Principal Trek: Generation,"['Action', 'Adventure', 'Sci-Fi']"
329,Principal Trek:,"['Action', 'Adventure', 'Sci-Fi']"
329,Trek:,"['Action', 'Adventure', 'Sci-Fi']"
3249,The Deal That Rocks the Cradle,['Thriller']
3249,The Plenty That Rocks the Cradle,['Thriller']
13,Balto,"['Animation', ""Children's""]"
13,Balto,"['Animation', ""Children's""]"
13,Balto,"['Animation', ""Children's""]"
13,Balto,"['Animation', ""Children's""]"
13,Balto,"['Animation', ""Children's""]"
13,Balto,"['Animation', ""Children's""]"
13,Balto,"['Animation', ""Children's""]"
13,Balto,"['Animation', ""Children's""]"
13,Balto,"['Animation', ""Children's""]"
3879,The artistic production of War,['Action']
3879,Artistic production of War,['Action']
3585,The Locomotive Chase,"['Adventure', 'War']"
3585,The Chase Locomotive engine,"['Adventure', 'War']"
3585,Locomotive the Chase railway locomotive,"['Adventure', 'War']"
3585,Locomotive the Chase railway,"['Adventure', 'War']"
3585,Locomotive the Chase,"['Adventure', 'War']"
3585,Locomotive the Following,"['Adventure', 'War']"
1343,Mantle Fear,['Thriller']
1343,Mantle Veneration,['Thriller']
1656,Swept from the Sea,['Romance']
1656,From embroil Ocean the,['Romance']
880,The Island of Dr. Moreau,"['Sci-Fi', 'Thriller']"
880,Island the Dr of. Moreau,"['Sci-Fi', 'Thriller']"
880,Island the Dr. Moreau,"['Sci-Fi', 'Thriller']"
1315,Paris Be a Fair sex,['Documentary']
1315,Paris Atomic number 4 a Funfair sex,['Documentary']
1315,Atomic paris quaternion turn a sex Amusement park,['Documentary']
1315,Paris nuclear quaternary sex turn a Entertainment park,['Documentary']
1315,Paris atomic quaternary sex turn a Amusement commons,['Documentary']
1315,Atomic paris sex quaternate turn a park Entertainment,['Documentary']
1315,Atomic paris sexual activity quaternate turn a common Entertainment,['Documentary']
1315,Atomic genus paris quaternate intimate activity a bit common Entertainment,['Documentary']
1315,Genus paris quaternate intimate activity a bit common Entertainment,['Documentary']
1315,Genus paris intimate quaternate activity a minute mutual Amusement,['Documentary']
1315,Genus paris quaternate activity a minute mutual Amusement,['Documentary']
1315,Genus paris quaternate activity a minute mutual Amusement,['Documentary']
1675,Incognito,"['Crime', 'Thriller']"
1675,Incognito,"['Crime', 'Thriller']"
1675,Incognito,"['Crime', 'Thriller']"
1675,Incognito,"['Crime', 'Thriller']"
1458,Touching,['Romance']
1458,Touching,['Romance']
565,Cronos,['Horror']
565,Cronos,['Horror']
565,Cronos,['Horror']
985,Small Wonders,['Documentary']
985,Wonderment small,['Documentary']
985,Wonderment,['Documentary']
985,Wonderment,['Documentary']
985,Admiration,['Documentary']
985,Wonderment,['Documentary']
985,Wonder,['Documentary']
985,Wonder,['Documentary']
985,Enquire,['Documentary']
985,Enquire,['Documentary']
985,Enquire,['Documentary']
985,Enquire,['Documentary']
836,String Reaction,"['Action', 'Adventure', 'Thriller']"
836,String,"['Action', 'Adventure', 'Thriller']"
1627,Uranium,"['Action', 'Crime', 'Mystery']"
1627,Atomic number 92,"['Action', 'Crime', 'Mystery']"
1627,Atomic number,"['Action', 'Crime', 'Mystery']"
1627,Atomic phone number,"['Action', 'Crime', 'Mystery']"
1627,Atomic number,"['Action', 'Crime', 'Mystery']"
1627,Atomic figure,"['Action', 'Crime', 'Mystery']"
482,Zoe,['Thriller']
482,Zoe,['Thriller']
1652,Year of the,['Documentary']
1652,Year the of,['Documentary']
1652,Year of,['Documentary']
1652,Year of,['Documentary']
1652,Of,['Documentary']
1652,Of,['Documentary']
1652,Of,['Documentary']
1652,Of,['Documentary']
1652,Of,['Documentary']
1652,Of,['Documentary']
1652,Of,['Documentary']
1652,Of,['Documentary']
3439,Teenage Mutation Ninja Turtles II: The Mystery of the Ooze,"['Action', ""Children's"", 'Fantasy']"
3439,Teenage Chromosomal mutation Ninja Turtles 2: The Mystery of the Ooze,"['Action', ""Children's"", 'Fantasy']"
3439,Teenage Chromosomal chromosomal mutation Ninja Turtles 2: The Closed book of the Goo,"['Action', ""Children's"", 'Fantasy']"
3439,Teenage Chromosomal chromosomal sport Ninja Turtle: 2 Shut The holy writ the of Goo,"['Action', ""Children's"", 'Fantasy']"
3439,Teenage Chromosomal chromosomal sport Ninja: 2 Shut The holy writ the of Goo,"['Action', ""Children's"", 'Fantasy']"
3439,Teenage Chromosomal sport Ninja: 2 Shut The holy writ the of Goo,"['Action', ""Children's"", 'Fantasy']"
3439,Teenage Chromosomal Ninja: 2 Shut The holy writ the of Goo,"['Action', ""Children's"", 'Fantasy']"
3439,Teenage Chromosomal Ninja: 2 Shut The holy place writ the of Goo,"['Action', ""Children's"", 'Fantasy']"
3439,Teenage Chromosomal Ninja: ii Shut The holy place writ the of Guck,"['Action', ""Children's"", 'Fantasy']"
3274,One White Female,['Action']
3274,White Female,['Action']
2389,Psychotic,"['Crime', 'Horror', 'Thriller']"
2389,Psychotic,"['Crime', 'Horror', 'Thriller']"
2389,Psychotic,"['Crime', 'Horror', 'Thriller']"
443,The Summer 2,['Documentary']
443,The deuce Summer,['Documentary']
443,The Summertime deuce,['Documentary']
443,Summer the deuce,['Documentary']
443,Summer the devil,['Documentary']
443,Summer devil,['Documentary']
443,Devil,['Documentary']
443,Heller,['Documentary']
443,Joseph heller,['Documentary']
443,Joseph devil,['Documentary']
443,Devil chief joseph,['Documentary']
443,Daimon chief joseph,['Documentary']
1334,Blob,"['Horror', 'Sci-Fi']"
1334,Blob,"['Horror', 'Sci-Fi']"
1334,Blob,"['Horror', 'Sci-Fi']"
2550,Haunt the,"['Horror', 'Thriller']"
2550,The repair,"['Horror', 'Thriller']"
3380,! railroad,['Film-Noir']
2721,Trick,['Romance']
2721,Trick,['Romance']
792,Magyar Fairy a Story,['Fantasy']
792,Magyar Fag a Taradiddle,['Fantasy']
792,Magyar Fag a,['Fantasy']
792,Magyar Fag,['Fantasy']
792,Hungarian Fag,['Fantasy']
792,Hungarian,['Fantasy']
792,Magyar,['Fantasy']
792,Hungarian,['Fantasy']
792,Magyar,['Fantasy']
792,Hungarian,['Fantasy']
792,Magyar,['Fantasy']
792,Hungarian,['Fantasy']
792,Magyar,['Fantasy']
792,Hungarian,['Fantasy']
792,Hungarian,['Fantasy']
792,Hungarian,['Fantasy']
792,Magyar,['Fantasy']
792,Magyar,['Fantasy']
792,Hungarian,['Fantasy']
792,Magyar,['Fantasy']
1722,Tomorrow Dies Never,"['Action', 'Romance', 'Thriller']"
1722,Dies Never,"['Action', 'Romance', 'Thriller']"
1523,. M. Truth or Consequences,"['Action', 'Crime', 'Romance']"
1523,. M. Truth surgery Consequence,"['Action', 'Crime', 'Romance']"
1523,. Yard. Truth operating room Consequence,"['Action', 'Crime', 'Romance']"
2650,The Ghost of Frankenstein's monster,['Horror']
2650,The of Shade Frankenstein ' sulphur monster,['Horror']
2650,The of Frankenstein ' sulphur monster,['Horror']
2807,Linguistic universal Soldier: The Retort,"['Action', 'Sci-Fi']"
2807,Lingual universal Soldier Retort: The,"['Action', 'Sci-Fi']"
2807,Linguistic universal Soldier Riposte: The,"['Action', 'Sci-Fi']"
786,Eraser,"['Action', 'Thriller']"
786,Eraser,"['Action', 'Thriller']"
286,Curse ii: Nebula,"['Action', 'Sci-Fi', 'Thriller']"
286,Curse 2: Nebula,"['Action', 'Sci-Fi', 'Thriller']"
3686,Flatliners,['Thriller']
3686,Flatliners,['Thriller']
3355,The Ninth Logic gate,['Thriller']
3355,One ninth the gate System of logic,['Thriller']
3438,Teenage Mutant Ninja Polo neck,"['Action', ""Children's"", 'Fantasy']"
3438,Teenage Mutant Ninja Polo neck opening,"['Action', ""Children's"", 'Fantasy']"
3438,Teenage Mutant Ninja Marco polo cervix opening,"['Action', ""Children's"", 'Fantasy']"
3438,Teenage Mutation Marco marco polo Ninja gap cervix,"['Action', ""Children's"", 'Fantasy']"
3438,Teenage Mutation Marco marco marco polo Ninja gap cervix,"['Action', ""Children's"", 'Fantasy']"
3438,Mutation teenage marco Marco marco polo gap Ninja cervix,"['Action', ""Children's"", 'Fantasy']"
3438,Mutation marco teenage marco Marco polo Ninja gap cervix,"['Action', ""Children's"", 'Fantasy']"
3438,Mutation marco teenage marco Marco Ninja gap cervix,"['Action', ""Children's"", 'Fantasy']"
3438,Marco mutation marco teenage Marco gap Ninja uterine cervix,"['Action', ""Children's"", 'Fantasy']"
547,The surviving Plot,"['Action', 'Adventure', 'Thriller']"
547,The surviving Plot of land,"['Action', 'Adventure', 'Thriller']"
1655,Shadow,['Horror']
1655,Trace,['Horror']
1655,Hint,['Horror']
1688,Anastasia,"['Animation', ""Children's"", 'Musical']"
1688,Anastasia,"['Animation', ""Children's"", 'Musical']"
1688,Anastasia,"['Animation', ""Children's"", 'Musical']"
1688,Anastasia,"['Animation', ""Children's"", 'Musical']"
1688,Anastasia,"['Animation', ""Children's"", 'Musical']"
1688,Anastasia,"['Animation', ""Children's"", 'Musical']"
1688,Anastasia,"['Animation', ""Children's"", 'Musical']"
1688,Anastasia,"['Animation', ""Children's"", 'Musical']"
1688,Anastasia,"['Animation', ""Children's"", 'Musical']"
1688,Anastasia,"['Animation', ""Children's"", 'Musical']"
2039,Acinonyx jubatus,"['Adventure', ""Children's""]"
2039,Acinonyx jubatus,"['Adventure', ""Children's""]"
2039,Acinonyx jubatus,"['Adventure', ""Children's""]"
2039,Jubatus genus acinonyx,"['Adventure', ""Children's""]"
3406,Captain Horatio,"['Action', 'Adventure', 'War']"
3406,Captain Horatio,"['Action', 'Adventure', 'War']"
3406,Captain Horatio,"['Action', 'Adventure', 'War']"
3406,Horatio,"['Action', 'Adventure', 'War']"
3406,Horatio,"['Action', 'Adventure', 'War']"
1909,The Ex - File: Fight the Future tense,"['Mystery', 'Sci-Fi', 'Thriller']"
1909,The Ex husband - File cabinet: Fight the Future tense,"['Mystery', 'Sci-Fi', 'Thriller']"
1909,Ex the - married man File storage locker Fight: the Time to come tense,"['Mystery', 'Sci-Fi', 'Thriller']"
1909,Ex the - married man File storage locker Fight: Time to come tense,"['Mystery', 'Sci-Fi', 'Thriller']"
1909,Ex - married man File storage locker Fight: Time to come tense,"['Mystery', 'Sci-Fi', 'Thriller']"
1909,Ex - marital man Filing cabinet storage Fight storage locker Time to: add up tense,"['Mystery', 'Sci-Fi', 'Thriller']"
2153,Avengers,"['Action', 'Adventure']"
2153,Avenger,"['Action', 'Adventure']"
2153,Avenger,"['Action', 'Adventure']"
2981,You can a Fifth wheel? Dime Blood brother,['Documentary']
2981,You can a Fifth? wheel Dime bag Blood sidekick,['Documentary']
2981,You give the sack a Fifth? wheel Dime bag Blood line chum,['Documentary']
2981,You give the sack a Twenty percent? rack Dime bag bag Blood line chum,['Documentary']
2981,Fall in you the pocket a 20 percent? rack Dime bag bag Stock chum blood line,['Documentary']
2981,Fall in you the pocket a xx percent? rack Dime base base Stock chum line of descent line,['Documentary']
2981,Fall in you the pocket a xx percent? Dime base base Stock chum line of descent line,['Documentary']
2981,Fall you the pocket a xx percent? Dime base base Stock chum line of descent line,['Documentary']
2981,You the pocket a xx percent? Dime base base Stock chum line of descent line,['Documentary']
2981,You the pocket a xx percent? Dime base stand Stock chum salmon subscriber line of descent short letter,['Documentary']
2981,You the pocket a percent? Dime base stand Stock chum salmon subscriber line of descent short letter,['Documentary']
2981,You the sac a percent? Dime base stand Stock sidekick salmon river subscriber line of descent short varsity letter,['Documentary']
1070,Macau,['Adventure']
1070,Macao,['Adventure']
1070,Macau,['Adventure']
1070,Macau,['Adventure']
1283,Noon,['Western']
1283,Twelve noon,['Western']
1283,Noon 12,['Western']
1283,12 high noon,['Western']
1283,12 eminent noon,['Western']
1283,12 eminent,['Western']
1283,eminent 12,['Western']
1283,12 eminent,['Western']
1283,dozen eminent,['Western']
1283,dozen,['Western']
1283,12,['Western']
1283,twelve,['Western']
1283,12,['Western']
1283,12,['Western']
1283,twelve,['Western']
1283,twelve,['Western']
1283,dozen,['Western']
1283,12,['Western']
1283,twelve,['Western']
1283,xii,['Western']
1283,twelve,['Western']
1283,xii,['Western']
112,Rumble the Bronx,"['Action', 'Adventure', 'Crime']"
112,Rumble the Bronx,"['Action', 'Adventure', 'Crime']"
112,The rumble Bronx,"['Action', 'Adventure', 'Crime']"
112,Rumble the Bronx,"['Action', 'Adventure', 'Crime']"
3549,And Dolls,['Musical']
3549,Dolly and,['Musical']
3549,And dolly,['Musical']
3549,And,['Musical']
3549,And,['Musical']
3549,And,['Musical']
3549,And,['Musical']
3549,And,['Musical']
3549,And,['Musical']
3549,And,['Musical']
3549,And,['Musical']
1370,Hard die 2,"['Action', 'Thriller']"
1370,Die 2,"['Action', 'Thriller']"
3494,True Gritstone,"['Adventure', 'Western']"
3494,True,"['Adventure', 'Western']"
3494,True,"['Adventure', 'Western']"
3494,True,"['Adventure', 'Western']"
3494,True,"['Adventure', 'Western']"
3494,True,"['Adventure', 'Western']"
3494,True,"['Adventure', 'Western']"
3494,True,"['Adventure', 'Western']"
3494,True,"['Adventure', 'Western']"
3494,True,"['Adventure', 'Western']"
3494,True,"['Adventure', 'Western']"
3494,True,"['Adventure', 'Western']"
3494,True,"['Adventure', 'Western']"
3878,Ten: The Unknown quantity,['Sci-Fi']
3878,Tenner: Unnamed quantity The,['Sci-Fi']
3878,Tenner: Unidentified amount The,['Sci-Fi']
3878,Ten dollar bill: Unnamed amount The,['Sci-Fi']
3771,The Voyage of Sinbad,"['Action', 'Adventure']"
3771,The voyage of Sinbad the sailor,"['Action', 'Adventure']"
3771,The voyage of Sinbad the sailor the skimmer,"['Action', 'Adventure']"
2537,Beyond the Poseidon Risky venture,['Adventure']
2537,The Poseidon beyond Risky speculation,['Adventure']
2537,The Poseidon beyond Risky guess,['Adventure']
2537,The Poseidon beyond Risky conjecture,['Adventure']
2605,Entrapment,"['Crime', 'Thriller']"
2605,Entrapment,"['Crime', 'Thriller']"
2605,Entrapment,"['Crime', 'Thriller']"
2605,Entrapment,"['Crime', 'Thriller']"
3305,Bluebeard,"['Film-Noir', 'Horror']"
3305,Bluebeard,"['Film-Noir', 'Horror']"
3305,Bluebeard,"['Film-Noir', 'Horror']"
3305,Bluebeard,"['Film-Noir', 'Horror']"
3305,Bluebeard,"['Film-Noir', 'Horror']"
3305,Bluebeard,"['Film-Noir', 'Horror']"
3305,Bluebeard,"['Film-Noir', 'Horror']"
3305,Bluebeard,"['Film-Noir', 'Horror']"
3305,Bluebeard,"['Film-Noir', 'Horror']"
3305,Bluebeard,"['Film-Noir', 'Horror']"
3305,Bluebeard,"['Film-Noir', 'Horror']"
3305,Bluebeard,"['Film-Noir', 'Horror']"
3305,Bluebeard,"['Film-Noir', 'Horror']"
3305,Bluebeard,"['Film-Noir', 'Horror']"
3305,Bluebeard,"['Film-Noir', 'Horror']"
3305,Bluebeard,"['Film-Noir', 'Horror']"
3305,Bluebeard,"['Film-Noir', 'Horror']"
3305,Bluebeard,"['Film-Noir', 'Horror']"
692,Solo,"['Action', 'Sci-Fi', 'Thriller']"
692,Solo,"['Action', 'Sci-Fi', 'Thriller']"
2139,The of NIMH,"['Animation', ""Children's""]"
2139,The of NIMH,"['Animation', ""Children's""]"
2139,The of,"['Animation', ""Children's""]"
2139,The of,"['Animation', ""Children's""]"
2139,Of,"['Animation', ""Children's""]"
2139,Of,"['Animation', ""Children's""]"
2139,Of,"['Animation', ""Children's""]"
2139,Of,"['Animation', ""Children's""]"
2139,Of,"['Animation', ""Children's""]"
2841,Stir Echoes of,['Thriller']
2841,Echoes of,['Thriller']
1361,Promised land Lost: The Child Execution at Robin Hood Hills,['Documentary']
1361,Promised land Lost: The Murder Child Old world robin Toughie at Hills,['Documentary']
1361,Promise land Recede: The Slaying Child Old world robin Toughie at Hills,['Documentary']
1361,State Recede hope: The Slaying Child Old earth Toughie erithacus rubecola at Hills,['Documentary']
1361,Nation Recede hope: The Slaying Child Old earth Toughie genus erithacus rubecola at Hills,['Documentary']
1361,Nation Recede hope: The Execution Shaver Old earth Toughie genus erithacus rubecola at Hills,['Documentary']
1361,Nation Recede leslie townes hope: The Execution Tiddler Old dry land Toughie genus erithacus rubecola at Hills,['Documentary']
1361,Nation Recede leslie hope townes: The Implementation Old Tiddler dry land Sticker erithacus genus rubecola at James jerome hill,['Documentary']
1361,Nation Recede leslie hope townes: The Carrying out Old Tiddler dry land Sticker erithacus genus rubecola at James iv jerome hill,['Documentary']
1361,Nation Recede leslie promise townes: The Convey out Old Tiddler ironical land Paster erithacus genus rubecola at James iv jerome hill,['Documentary']
1361,Nation Recede leslie promise charles hard townes: The Convey out Tiddler Old ironical land erithacus Paster genus rubecola at James iv eusebius sophronius hieronymus iv hill,['Documentary']
1361,Nation Recede leslie promise charles hard: charles townes The Convey out Old Tiddler ironical land erithacus Paster rubecola genus at Saint james the apostle iv eusebius sophronius hieronymus iv hill,['Documentary']
328,Tales the Crypt From Present tense: Knight Demon,['Horror']
328,Tales the Crypt From Present: Knight Demon,['Horror']
328,Tales the Crypt From: Knight Demon,['Horror']
3880,Ballad the of Ramblin Jack ',['Documentary']
3880,Of lay the Ramblin Jack ',['Documentary']
3880,Of consist the Ramblin Jack tar ',['Documentary']
3880,Of consist the Ramblin Diddlyshit old salt ',['Documentary']
3880,Of consist the Ramblin Diddlyshit salt ',['Documentary']
3880,Dwell the of Ramblin salt Diddlyshit ',['Documentary']
3880,Dwell the of Ramblin table salt Diddlyshit ',['Documentary']
3880,Dwell of Ramblin table salt Diddlyshit ',['Documentary']
3880,Dwell of Ramblin table Diddlyshit ',['Documentary']
3880,Dwell Ramblin table Diddlyshit ',['Documentary']
3880,Dwell Ramblin table Diddlysquat ',['Documentary']
3880,Dwell Ramblin table Diddlysquat ',['Documentary']
3472,Hotel horror,['Horror']
3472,Hotel horror,['Horror']
3472,Hotel,['Horror']
707,Falls,"['Crime', 'Film-Noir', 'Thriller']"
707,Fall,"['Crime', 'Film-Noir', 'Thriller']"
707,Declension,"['Crime', 'Film-Noir', 'Thriller']"
707,Declension,"['Crime', 'Film-Noir', 'Thriller']"
707,Deterioration,"['Crime', 'Film-Noir', 'Thriller']"
707,Impairment,"['Crime', 'Film-Noir', 'Thriller']"
707,Deterioration,"['Crime', 'Film-Noir', 'Thriller']"
707,Impairment,"['Crime', 'Film-Noir', 'Thriller']"
707,Deterioration,"['Crime', 'Film-Noir', 'Thriller']"
707,Decline in quality,"['Crime', 'Film-Noir', 'Thriller']"
707,Decline in timbre,"['Crime', 'Film-Noir', 'Thriller']"
707,Decline timbre,"['Crime', 'Film-Noir', 'Thriller']"
707,Declination timbre,"['Crime', 'Film-Noir', 'Thriller']"
3066,! tora Tora Tora!!,['War']
3066,! tora Tora Tora!!,['War']
3066,! tora Tora!!,['War']
3066,Tora! ! Tora!,['War']
3066,Tora! ! Tora!,['War']
3066,Tora! ! Tora!,['War']
3066,! tora! ! Tora,['War']
3066,!! tora Tora!,['War']
3066,!! tora!,['War']
1218,Orcinus orca the,"['Action', 'Thriller']"
1218,Orcinus the,"['Action', 'Thriller']"
3441,Reddened Dawn,"['Action', 'War']"
3441,Dawn flush,"['Action', 'War']"
3441,Dawn,"['Action', 'War']"
3441,Cockcrow,"['Action', 'War']"
3441,Cockcrow,"['Action', 'War']"
1249,Nikita,['Thriller']
1249,Nikita,['Thriller']
71,Fair Biz,['Action']
71,Game fair,['Action']
2846,The Adventures Milo and Otis,"[""Children's""]"
2846,The Risky venture Milo and Otis,"[""Children's""]"
2846,The Risky and speculation Milo maize Otis,"[""Children's""]"
2846,Risky the conjecture and Milo Otis maize,"[""Children's""]"
2846,The bad surmisal Milo maize and maize Otis,"[""Children's""]"
3555,U -,"['Action', 'Thriller']"
3523,Taffin,"['Action', 'Thriller']"
3523,Taffin,"['Action', 'Thriller']"
932,An to Remember,['Romance']
932,To an Remember,['Romance']
1984,Halloween III: Season of the,['Horror']
1984,Halloween III: of the,['Horror']
1984,trine hallowe'en: the of,['Horror']
3745,Titan Amp. E.,"['Adventure', 'Animation', 'Sci-Fi']"
3745,A titan. . Atomic number 99,"['Adventure', 'Animation', 'Sci-Fi']"
3745,A behemoth. . Nuclear bit 99,"['Adventure', 'Animation', 'Sci-Fi']"
3745,A. . Nuclear bit 99,"['Adventure', 'Animation', 'Sci-Fi']"
3745,.. Nuclear bit 99,"['Adventure', 'Animation', 'Sci-Fi']"
3745,.. Atomic moment 99,"['Adventure', 'Animation', 'Sci-Fi']"
3745,.. Atomic moment,"['Adventure', 'Animation', 'Sci-Fi']"
3698,The Man Run,"['Action', 'Adventure', 'Sci-Fi']"
3698,The Run Humans,"['Action', 'Adventure', 'Sci-Fi']"
3698,The Humans Outpouring,"['Action', 'Adventure', 'Sci-Fi']"
1068,Crossfire,"['Crime', 'Film-Noir']"
1068,Crossfire,"['Crime', 'Film-Noir']"
1068,Crossfire,"['Crime', 'Film-Noir']"
1068,Crossfire,"['Crime', 'Film-Noir']"
1068,Crossfire,"['Crime', 'Film-Noir']"
1068,Crossfire,"['Crime', 'Film-Noir']"
1068,Crossfire,"['Crime', 'Film-Noir']"
1068,Crossfire,"['Crime', 'Film-Noir']"
1068,Crossfire,"['Crime', 'Film-Noir']"
1068,Crossfire,"['Crime', 'Film-Noir']"
1068,Crossfire,"['Crime', 'Film-Noir']"
1068,Crossfire,"['Crime', 'Film-Noir']"
1068,Crossfire,"['Crime', 'Film-Noir']"
1068,Crossfire,"['Crime', 'Film-Noir']"
1068,Crossfire,"['Crime', 'Film-Noir']"
1068,Crossfire,"['Crime', 'Film-Noir']"
1068,Crossfire,"['Crime', 'Film-Noir']"
1068,Crossfire,"['Crime', 'Film-Noir']"
1068,Crossfire,"['Crime', 'Film-Noir']"
2814,Bat the,['Horror']
2814,Bat the,['Horror']
404,Brother Minister: Assassination of Malcolm X,['Documentary']
404,Government minister chum Assassination: Malcolm of 10,['Documentary']
404,Government minister chum Assassination: of 10,['Documentary']
404,Government minister chum Assassination: 10,['Documentary']
404,Regime minister chum: 10 Blackwash,['Documentary']
404,Regime chum: 10 Blackwash,['Documentary']
404,Regime pal: 10 Blackwash,['Documentary']
404,Pal regime tenner: Character assassination,['Documentary']
404,Pal authorities decade: Character assassination,['Documentary']
404,Pal authorities decade: Lineament character assassination,['Documentary']
404,Buddy authorities decennium: type Lineament assassination,['Documentary']
404,Sureness decennium buddy: character assassination Character,['Documentary']
2781,Tingler the,['Horror']
2781,The tingler,['Horror']
2781,The tingler,['Horror']
2118,The Zone,"['Horror', 'Thriller']"
2118,Zone,"['Horror', 'Thriller']"
181,Morphin mighty Fire warden Power: Motion picture The,"['Action', ""Children's""]"
181,Morphin mighty Fire warden Power: Apparent motion characterization The,"['Action', ""Children's""]"
181,Morphin mighty Fire warden Power: Manifest motion personation The,"['Action', ""Children's""]"
2505,8MM,['Thriller']
2505,8MM,['Thriller']
2856,Iodin Assure What You Did,['Thriller']
2856,Iodin Assure What You Practice,['Thriller']
504,No,"['Action', 'Sci-Fi']"
504,No,"['Action', 'Sci-Fi']"
504,No,"['Action', 'Sci-Fi']"
3892,Soma,['Horror']
3892,Human body,['Horror']
3892,Human,['Horror']
1597,Theory,"['Action', 'Mystery', 'Romance', 'Thriller']"
1597,Possibility,"['Action', 'Mystery', 'Romance', 'Thriller']"
1597,Possibility,"['Action', 'Mystery', 'Romance', 'Thriller']"
1597,Possible action,"['Action', 'Mystery', 'Romance', 'Thriller']"
2465,Deadly Supporter,['Horror']
2465,Deadly Sponsor,['Horror']
2465,Deadly Presenter,['Horror']
3725,Pop american,"['Animation', 'Musical']"
3725,Pop american,"['Animation', 'Musical']"
3725,American pappa,"['Animation', 'Musical']"
3725,American dad,"['Animation', 'Musical']"
3725,Dad american,"['Animation', 'Musical']"
3725,Dad american,"['Animation', 'Musical']"
3725,American,"['Animation', 'Musical']"
3725,American,"['Animation', 'Musical']"
3725,American,"['Animation', 'Musical']"
3725,American,"['Animation', 'Musical']"
3725,American,"['Animation', 'Musical']"
3725,American,"['Animation', 'Musical']"
1990,Promenade Night quatern: Present Us From Evil,['Horror']
1990,Mall quatern Night: From Present Us Evil,['Horror']
1990,Mall quatern Night: From Us Evil,['Horror']
2949,Dr. No,['Action']
2949,Dr. Nobelium,['Action']
2648,Frankenstein,['Horror']
2648,Frankenstein,['Horror']
2648,Frankenstein,['Horror']
1862,deuce species,"['Horror', 'Sci-Fi']"
1862,deuce,"['Horror', 'Sci-Fi']"
1862,deuce,"['Horror', 'Sci-Fi']"
2701,Wild Wild Westward,"['Action', 'Sci-Fi', 'Western']"
2701,Wild Westward,"['Action', 'Sci-Fi', 'Western']"
2701,Natural state Westward,"['Action', 'Sci-Fi', 'Western']"
2701,State Westward,"['Action', 'Sci-Fi', 'Western']"
2701,Westward,"['Action', 'Sci-Fi', 'Western']"
2701,Westward,"['Action', 'Sci-Fi', 'Western']"
2701,Westward,"['Action', 'Sci-Fi', 'Western']"
2701,West,"['Action', 'Sci-Fi', 'Western']"
2701,West,"['Action', 'Sci-Fi', 'Western']"
3623,Military mission: Impossible ii,"['Action', 'Thriller']"
3623,Military: Impossible ii,"['Action', 'Thriller']"
1718,Stranger in the Menage,['Thriller']
1718,Stranger in the,['Thriller']
1031,Bedknobs Broomsticks,"['Adventure', ""Children's"", 'Musical']"
1031,Broomsticks bedknobs,"['Adventure', ""Children's"", 'Musical']"
1031,Broomsticks bedknobs,"['Adventure', ""Children's"", 'Musical']"
1031,Bedknobs broomsticks,"['Adventure', ""Children's"", 'Musical']"
1031,Bedknobs broomstick,"['Adventure', ""Children's"", 'Musical']"
1031,Broomstick bedknobs,"['Adventure', ""Children's"", 'Musical']"
1562,Batman & American robin,"['Action', 'Adventure', 'Crime']"
1562,Batman American language robin &,"['Action', 'Adventure', 'Crime']"
1562,American language robin &,"['Action', 'Adventure', 'Crime']"
1562,Language american & robin,"['Action', 'Adventure', 'Crime']"
759,Lin mayan: A Visual sense Strong Clear,['Documentary']
759,Lin mayan: A Visual good sense Strong Open,['Documentary']
759,Lin mayan: A Optical good good sense Strong Out of doors,['Documentary']
759,Lin mayan: A Optical honest good mother wit Strong Out of doors,['Documentary']
759,Lin mayan: A Optical honest good mother wit Strong of doors,['Documentary']
759,Mayan maya lin: Optic A honest mother good wit Strong of room access,['Documentary']
759,Mayan maya lin: A honest mother good wit Strong of room access,['Documentary']
759,Mayan lin mayan language: A honest mother good Strong humor of access way,['Documentary']
