movieid,title,genre
1586,G.I. Jane,"['Action', 'Drama', 'War']"
508,Philadelphia,['Drama']
1320,AlienÂ³,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
2312,Children of a Lesser God,['Drama']
2959,Fight Club,['Drama']
1726,The Postman,['Drama']
3026,Slaughterhouse,['Horror']
1493,Love and Other Catastrophes,['Romance']
3104,Midnight Run,"['Action', 'Adventure', 'Comedy', 'Crime']"
3370,Betrayed,"['Drama', 'Thriller']"
613,Jane Eyre,"['Drama', 'Romance']"
667,Bloodsport 2,['Action']
1748,Dark City,"['Film-Noir', 'Sci-Fi', 'Thriller']"
1018,That Darn Cat!,"[""Children's"", 'Comedy', 'Mystery']"
1672,The Rainmaker,['Drama']
2177,Family Plot,"['Comedy', 'Thriller']"
3676,Eraserhead,"['Drama', 'Horror']"
1269,Arsenic and Old Lace,"['Comedy', 'Mystery', 'Thriller']"
3348,The Night Visitor,"['Crime', 'Thriller']"
1250,The Bridge on the River Kwai,"['Drama', 'War']"
2911,The Grandfather,['Drama']
3036,Quest for Fire,['Adventure']
2282,Pecker,"['Comedy', 'Drama']"
3821,Nutty Professor II: The Klumps,['Comedy']
349,Clear and Present Danger,"['Action', 'Adventure', 'Thriller']"
1847,Ratchet,"['Drama', 'Thriller']"
1119,Drunks,['Drama']
120,Race the Sun,['Drama']
3639,The Man with the Golden Gun,['Action']
1497,Double Team,['Action']
1278,Young Frankenstein,"['Comedy', 'Horror']"
1704,Good Will Hunting,['Drama']
1551,Buddy,"['Adventure', ""Children's"", 'Drama']"
276,Milk Money,"['Comedy', 'Romance']"
2810,Perfect Blue,"['Animation', 'Mystery']"
1401,Ghosts of Mississippi,['Drama']
59,The Confessional,"['Drama', 'Mystery']"
1490,B*A*P*S,['Comedy']
3583,Black Tights,['Drama']
3874,A Couch in New York,"['Comedy', 'Romance']"
2156,The Best Man,"['Comedy', 'Drama']"
3295,Raining Stones,['Drama']
1302,Field of Dreams,['Drama']
1482,The Van,"['Comedy', 'Drama']"
3102,Jagged Edge,['Thriller']
3932,The Invisible Man,"['Horror', 'Sci-Fi']"
854,The Ballad of Narayama,['Drama']
227,Drop Zone,['Action']
507,A Perfect World,"['Action', 'Drama']"
779,'Til There Was You,"['Drama', 'Romance']"
429,Cabin Boy,['Comedy']
1133,Talking About Sex,"['Comedy', 'Drama']"
3128,A Map of the World,['Drama']
488,M. Butterfly,['Drama']
3073,The Sandpiper,"['Drama', 'Romance']"
1986,Halloween 5: The Revenge of Michael Myers,['Horror']
3145,The Cradle Will Rock,['Drama']
151,Rob Roy,"['Drama', 'Romance', 'War']"
1662,Gang Related,['Crime']
3525,Bachelor Party,['Comedy']
2456,The Fly II,"['Horror', 'Sci-Fi']"
3054,PokÃ©mon: The First Movie,"['Animation', ""Children's""]"
50,The Usual Suspects,"['Crime', 'Thriller']"
3257,The Bodyguard,"['Action', 'Drama', 'Romance', 'Thriller']"
1842,Illtown,"['Crime', 'Drama']"
2010,Metropolis,['Sci-Fi']
1827,The Big One,"['Comedy', 'Documentary']"
552,The Three Musketeers,"['Action', 'Adventure', 'Comedy']"
1860,Character,['Drama']
3336,It Happened Here,['Drama']
2467,The Name of the Rose,['Mystery']
2283,The Sheltering Sky,['Drama']
3342,Birdy,"['Drama', 'War']"
41,Richard III,"['Drama', 'War']"
1470,Rhyme & Reason,['Documentary']
3209,The Loves of Carmen,['Drama']
2023,The Godfather: Part III,"['Action', 'Crime', 'Drama']"
992,The Rich Man's Wife,['Thriller']
146,The Amazing Panda Adventure,"['Adventure', ""Children's""]"
165,Die Hard: With a Vengeance,"['Action', 'Thriller']"
3894,Solas,['Drama']
2737,Assassination,['Action']
3358,Defending Your Life,"['Comedy', 'Romance']"
1849,Prince Valiant,['Adventure']
1426,Zeus and Roxanne,"[""Children's""]"
467,Live Nude Girls,['Comedy']
411,You So Crazy,['Comedy']
3694,Part II Toxic Avenger,"['Comedy', 'Horror']"
3675,White Christmas,['Musical']
2894,Romance,"['Drama', 'Romance']"
1005,D3: The Mighty Ducks,"[""Children's"", 'Comedy']"
1011,Herbie Rides Again,"['Adventure', ""Children's"", 'Comedy']"
3586,The Idolmaker,['Drama']
2945,Mike's Murder,['Mystery']
1461,Vegas Vacation,['Comedy']
2291,Edward Scissorhands,"['Drama', 'Romance']"
3901,Duets,"['Comedy', 'Drama']"
3741,Badlands,"['Crime', 'Drama']"
406,Federal Hill,['Drama']
2485,She's All That,"['Comedy', 'Romance']"
288,Natural Born Killers,"['Action', 'Thriller']"
3540,Passion of Mind,"['Romance', 'Thriller']"
2754,Deadtime Stories,['Horror']
3138,Stealing Home,['Drama']
1423,Hearts and Minds,['Drama']
2398,Miracle on 34th Street,['Drama']
2617,The Mummy,"['Action', 'Adventure', 'Horror', 'Thriller']"
2410,Rocky III,"['Action', 'Drama']"
469,The House of the Spirits,"['Drama', 'Romance']"
3943,Bamboozled,['Comedy']
180,Mallrats,['Comedy']
2861,For Love of the Game,"['Comedy', 'Drama']"
1042,That Thing You Do!,['Comedy']
3895,The Watcher,"['Crime', 'Thriller']"
2756,Wanted: Dead or Alive,['Action']
3050,Light It Up,['Drama']
2285,If....,['Drama']
1012,Old Yeller,"[""Children's"", 'Drama']"
3727,Near Dark,"['Comedy', 'Horror']"
3400,We're Back! A Dinosaur's Story,"['Animation', ""Children's""]"
3867,All the Rage,['Drama']
1473,Best Men,"['Action', 'Comedy', 'Crime', 'Drama']"
3165,Boiling Point,"['Action', 'Drama']"
1579,For Ever Mozart,['Drama']
329,Star Trek: Generations,"['Action', 'Adventure', 'Sci-Fi']"
3143,Hell in the Pacific,"['Drama', 'War']"
3598,Hamlet,['Drama']
155,Beyond Rangoon,"['Drama', 'War']"
2880,Operation Condor 2,"['Action', 'Adventure', 'Comedy']"
2306,Holy Man,['Comedy']
3249,The Hand That Rocks the Cradle,['Thriller']
2925,The Conformist,['Drama']
2786,Haunted Honeymoon,['Comedy']
13,Balto,"['Animation', ""Children's""]"
3468,The Hustler,['Drama']
2927,Brief Encounter,"['Drama', 'Romance']"
630,Carried Away,"['Drama', 'Romance']"
115,Happiness Is in the Field,['Comedy']
636,Frisk,['Drama']
819,Stefano Quantestorie,"['Comedy', 'Drama']"
3879,The Art of War,['Action']
3739,Trouble in Paradise,"['Comedy', 'Romance']"
453,For Love or Money,['Comedy']
3585,The Great Locomotive Chase,"['Adventure', 'War']"
36,Dead Man Walking,['Drama']
2569,Among Giants,"['Drama', 'Romance']"
1287,Ben-Hur,"['Action', 'Adventure', 'Drama']"
2151,The Gods Must Be Crazy II,['Comedy']
1360,Identification of a Woman,['Drama']
1465,Rosewood,['Drama']
1343,Cape Fear,['Thriller']
2611,The Winslow Boy,['Drama']
1656,Swept from the Sea,['Romance']
880,The Island of Dr. Moreau,"['Sci-Fi', 'Thriller']"
1351,Blood & Wine,['Drama']
2929,Reds,['Drama']
1315,Paris Was a Woman,['Documentary']
1675,Incognito,"['Crime', 'Thriller']"
344,Ace Ventura: Pet Detective,['Comedy']
2343,The Naked Man,['Drama']
1458,Touch,['Romance']
924,2001: A Space Odyssey,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
1014,Pollyanna,"[""Children's"", 'Comedy', 'Drama']"
1316,Anna,['Drama']
2850,Public Access,"['Drama', 'Thriller']"
1628,The Locusts,['Drama']
2073,Fandango,['Comedy']
565,Cronos,['Horror']
1595,Free Willy 3: The Rescue,"['Adventure', ""Children's"", 'Drama']"
1555,or Not To Have,['Drama']
655,Mutters Courage,['Comedy']
1923,There's Something About Mary,['Comedy']
3699,Starman,"['Adventure', 'Drama', 'Romance', 'Sci-Fi']"
985,Small Wonders,['Documentary']
1399,Marvin's Room,['Drama']
836,Chain Reaction,"['Action', 'Adventure', 'Thriller']"
1627,U Turn,"['Action', 'Crime', 'Mystery']"
1298,Pink Floyd - The Wall,"['Drama', 'Musical', 'War']"
1237,The Seventh Seal,['Drama']
482,Killing Zoe,['Thriller']
763,The Last of the High Kings,['Drama']
1652,Year of the Horse,['Documentary']
2106,Swing Kids,"['Drama', 'War']"
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,"['Action', ""Children's"", 'Fantasy']"
3274,Single White Female,['Action']
2389,Psycho,"['Crime', 'Horror', 'Thriller']"
443,The Endless Summer 2,['Documentary']
3379,On the Beach,['Drama']
1334,The Blob,"['Horror', 'Sci-Fi']"
223,Clerks,['Comedy']
2550,The Haunting,"['Horror', 'Thriller']"
3380,Railroaded!,['Film-Noir']
2721,Trick,['Romance']
1396,Sneakers,"['Crime', 'Drama', 'Sci-Fi']"
237,Forget Paris,"['Comedy', 'Romance']"
792,A Hungarian Fairy Tale,['Fantasy']
1722,Tomorrow Never Dies,"['Action', 'Romance', 'Thriller']"
1523,N.M. Truth or Consequences,"['Action', 'Crime', 'Romance']"
2650,The Ghost of Frankenstein,['Horror']
1549,Rough Magic,"['Drama', 'Romance']"
693,Under the Domin Tree,['Drama']
1265,Groundhog Day,"['Comedy', 'Romance']"
2807,Universal Soldier: The Return,"['Action', 'Sci-Fi']"
3882,Bring It On,['Comedy']
786,Eraser,"['Action', 'Thriller']"
1626,Fire Down Below,"['Action', 'Drama', 'Thriller']"
286,Nemesis 2: Nebula,"['Action', 'Sci-Fi', 'Thriller']"
2272,One True Thing,['Drama']
3686,Flatliners,['Thriller']
3140,The Three Ages,['Comedy']
3448,Vietnam Good Morning,"['Comedy', 'Drama', 'War']"
3355,The Ninth Gate,['Thriller']
1716,Other Rooms Other Voices,['Drama']
1202,Withnail and I,['Comedy']
1633,Ulee's Gold,['Drama']
3438,Teenage Mutant Ninja Turtles,"['Action', ""Children's"", 'Fantasy']"
2145,Pretty in Pink,"['Comedy', 'Drama', 'Romance']"
2562,Bandits,['Drama']
547,Surviving the Game,"['Action', 'Adventure', 'Thriller']"
2437,Wilde,['Drama']
2828,Dudley Do-Right,"[""Children's"", 'Comedy']"
1655,Phantoms,['Horror']
1688,Anastasia,"['Animation', ""Children's"", 'Musical']"
2208,The Lady Vanishes,"['Comedy', 'Mystery', 'Romance', 'Thriller']"
2039,Cheetah,"['Adventure', ""Children's""]"
3406,Captain Horatio Hornblower,"['Action', 'Adventure', 'War']"
3123,Spring Fever USA,['Comedy']
2964,Julien Donkey-Boy,['Drama']
1474,Jungle2Jungle,"[""Children's"", 'Comedy']"
1909,The X-Files: Fight the Future,"['Mystery', 'Sci-Fi', 'Thriller']"
2153,The Avengers,"['Action', 'Adventure']"
708,The Truth About Cats & Dogs,"['Comedy', 'Romance']"
1723,Twisted,"['Comedy', 'Drama']"
3495,Roadside Prophets,"['Comedy', 'Drama']"
2981,Can You Spare a Dime? Brother,['Documentary']
3146,Deuce Bigalow: Male Gigolo,['Comedy']
2629,The Love Letter,"['Comedy', 'Romance']"
1070,Macao,['Adventure']
2884,Dog Park,"['Comedy', 'Romance']"
3329,The Year My Voice Broke,['Drama']
24,Powder,"['Drama', 'Sci-Fi']"
1283,High Noon,['Western']
2620,This Is My Father,"['Drama', 'Romance']"
1958,Terms of Endearment,"['Comedy', 'Drama']"
3264,Buffy the Vampire Slayer,"['Comedy', 'Horror']"
3398,The Muppets Take Manhattan,"[""Children's"", 'Comedy']"
2825,Rosie,['Drama']
3061,Holiday Inn,"['Comedy', 'Musical']"
112,Rumble in the Bronx,"['Action', 'Adventure', 'Crime']"
3549,Guys and Dolls,['Musical']
2028,Saving Private Ryan,"['Action', 'Drama', 'War']"
21,Get Shorty,"['Action', 'Comedy', 'Drama']"
2864,Splendor,['Comedy']
176,Living in Oblivion,['Comedy']
3828,Better Living,['Comedy']
1370,Die Hard 2,"['Action', 'Thriller']"
926,All About Eve,['Drama']
3325,The Next Best Thing,"['Comedy', 'Drama']"
2293,Shadrach,['Drama']
568,Bhaji on the Beach,"['Comedy', 'Drama']"
3494,True Grit,"['Adventure', 'Western']"
3878,X: The Unknown,['Sci-Fi']
2757,Frances,['Drama']
1121,Glory Daze,['Drama']
2384,Babe: Pig in the City,"[""Children's"", 'Comedy']"
3771,The Golden Voyage of Sinbad,"['Action', 'Adventure']"
2537,Beyond the Poseidon Adventure,['Adventure']
3451,Guess Who's Coming to Dinner,"['Comedy', 'Drama']"
3647,Running Free,['Drama']
1900,The Children of Heaven,['Drama']
2605,Entrapment,"['Crime', 'Thriller']"
615,Bread and Chocolate,['Drama']
563,Germinal,['Drama']
3305,Bluebeard,"['Film-Noir', 'Horror']"
833,High School High,['Comedy']
692,Solo,"['Action', 'Sci-Fi', 'Thriller']"
3009,Portraits Chinois,['Drama']
2139,The Secret of NIMH,"['Animation', ""Children's""]"
2841,Stir of Echoes,['Thriller']
1361,Paradise Lost: The Child Murders at Robin Hood Hills,['Documentary']
1093,The Doors,"['Drama', 'Musical']"
3307,City Lights,"['Comedy', 'Drama', 'Romance']"
97,Hate,['Drama']
2793,An American Werewolf in Paris,"['Comedy', 'Horror']"
3515,Me Myself I,['Comedy']
328,Tales From the Crypt Presents: Demon Knight,['Horror']
3880,The Ballad of Ramblin' Jack,['Documentary']
936,Ninotchka,"['Comedy', 'Romance']"
3472,Horror Hotel,['Horror']
166,The Doom Generation,"['Comedy', 'Drama']"
707,Mulholland Falls,"['Crime', 'Film-Noir', 'Thriller']"
1794,Love and Death on Long Island,"['Comedy', 'Drama']"
3066,Tora! Tora! Tora!,['War']
2262,About Last Night...,"['Comedy', 'Drama', 'Romance']"
1218,The Killer,"['Action', 'Thriller']"
3813,Interiors,['Drama']
3614,Honeymoon in Vegas,"['Comedy', 'Romance']"
1095,Glengarry Glen Ross,['Drama']
3588,The King of Marvin Gardens,"['Crime', 'Drama']"
3441,Red Dawn,"['Action', 'War']"
3391,Who's That Girl?,['Comedy']
669,Aparajito,['Drama']
2686,The Red Violin,"['Drama', 'Mystery']"
1249,Nikita,['Thriller']
1872,Go Now,['Drama']
71,Fair Game,['Action']
197,The Stars Fell on Henrietta,['Drama']
2111,The Man with Two Brains,['Comedy']
1208,Apocalypse Now,"['Drama', 'War']"
3176,The Talented Mr. Ripley,"['Drama', 'Mystery', 'Thriller']"
3341,Born Yesterday,['Comedy']
3168,Easy Rider,"['Adventure', 'Drama']"
970,Beat the Devil,"['Comedy', 'Drama']"
2846,The Adventures of Milo and Otis,"[""Children's""]"
2166,Return to Paradise,"['Drama', 'Romance']"
3502,My Life,['Drama']
684,Windows,['Drama']
531,The Secret Garden,"[""Children's"", 'Drama']"
2197,Firelight,['Drama']
2164,Surf Nazis Must Die,['Drama']
3735,Serpico,"['Crime', 'Drama']"
675,Hostile Intentions,"['Action', 'Drama', 'Thriller']"
1104,A Streetcar Named Desire,['Drama']
451,Flesh and Bone,"['Drama', 'Mystery', 'Romance']"
3555,U-571,"['Action', 'Thriller']"
1187,Passion Fish,['Drama']
3167,Carnal Knowledge,['Drama']
3523,Taffin,"['Action', 'Thriller']"
932,An Affair to Remember,['Romance']
1082,The Candidate,['Drama']
3405,A Night to Remember,"['Action', 'Drama']"
1984,Halloween III: Season of the Witch,['Horror']
3745,Titan A.E.,"['Adventure', 'Animation', 'Sci-Fi']"
3698,The Running Man,"['Action', 'Adventure', 'Sci-Fi']"
3873,Cat Ballou,"['Comedy', 'Western']"
1068,Crossfire,"['Crime', 'Film-Noir']"
2814,The Bat,['Horror']
404,Brother Minister: The Assassination of Malcolm X,['Documentary']
1243,Rosencrantz and Guildenstern Are Dead,"['Comedy', 'Drama']"
2882,Jakob the Liar,['Drama']
972,The Last Time I Saw Paris,['Drama']
414,The Air Up There,['Comedy']
542,Son in Law,['Comedy']
2908,Boys Don't Cry,['Drama']
2781,The Tingler,['Horror']
2118,The Dead Zone,"['Horror', 'Thriller']"
2567,EDtv,['Comedy']
1728,The Winter Guest,['Drama']
517,Rising Sun,"['Action', 'Drama', 'Mystery']"
3552,Caddyshack,['Comedy']
3817,The Other Side of Sunday,"['Comedy', 'Drama']"
621,My Favorite Season,['Drama']
181,Mighty Morphin Power Rangers: The Movie,"['Action', ""Children's""]"
2702,Summer of Sam,['Drama']
2518,Night Shift,['Comedy']
3812,Everything You Always Wanted to Know About Sex,['Comedy']
2505,8MM,['Thriller']
2856,I Saw What You Did,['Thriller']
2577,Metroland,"['Comedy', 'Drama']"
2127,Last Rites First Love,"['Drama', 'Romance']"
504,No Escape,"['Action', 'Sci-Fi']"
2928,The Razor's Edge,['Drama']
3312,The McCullochs,['Drama']
3892,Anatomy,['Horror']
511,The Program,"['Action', 'Drama']"
1597,Conspiracy Theory,"['Action', 'Mystery', 'Romance', 'Thriller']"
1300,My Life as a Dog,['Drama']
2465,Deadly Friend,['Horror']
2385,Home Fries,"['Comedy', 'Romance']"
527,Schindler's List,"['Drama', 'War']"
3924,Pajama Party,['Comedy']
3396,The Muppet Movie,"[""Children's"", 'Comedy']"
3725,American Pop,"['Animation', 'Musical']"
3507,The Odd Couple,['Comedy']
1990,Prom Night IV: Deliver Us From Evil,['Horror']
2949,Dr. No,['Action']
1293,Gandhi,['Drama']
2648,Frankenstein,['Horror']
597,Pretty Woman,"['Comedy', 'Romance']"
2976,Bringing Out the Dead,"['Drama', 'Horror']"
123,Chungking Express,"['Drama', 'Mystery', 'Romance']"
1620,Kiss the Girls,"['Crime', 'Drama', 'Thriller']"
1862,Species II,"['Horror', 'Sci-Fi']"
352,Crooklyn,['Comedy']
3154,Blood on the Sun,"['Drama', 'War']"
2701,Wild Wild West,"['Action', 'Sci-Fi', 'Western']"
3623,Mission: Impossible 2,"['Action', 'Thriller']"
1091,Weekend at Bernie's,['Comedy']
3222,Carmen,['Drama']
639,Girl 6,['Comedy']
1905,Marie Baie Des Anges,['Drama']
1718,Stranger in the House,['Thriller']
1031,Bedknobs and Broomsticks,"['Adventure', ""Children's"", 'Musical']"
93,Vampire in Brooklyn,"['Comedy', 'Romance']"
497,Much Ado About Nothing,"['Comedy', 'Romance']"
1562,Batman & Robin,"['Action', 'Adventure', 'Crime']"
67,Two Bits,['Drama']
2994,The City,['Drama']
356,Forrest Gump,"['Comedy', 'Romance', 'War']"
1911,Doctor Dolittle,['Comedy']
1161,The Tin Drum,['Drama']
759,Maya Lin: A Strong Clear Vision,['Documentary']
245,The Glass Shield,"['Crime', 'Drama']"
3650,Anguish,['Horror']
2247,Married to the Mob,['Comedy']
2707,Arlington Road,['Thriller']
1259,Stand by Me,"['Adventure', 'Comedy', 'Drama']"
2120,Needful Things,"['Drama', 'Horror']"
2220,The Manxman,['Drama']
251,The Hunted,['Action']
1268,Pump Up the Volume,['Drama']
2323,The Cruise,['Documentary']
2061,Full Tilt Boogie,['Documentary']
3139,Tarzan the Fearless,"['Action', 'Adventure']"
982,Picnic,['Drama']
2079,Kidnapped,"[""Children's"", 'Drama']"
370,Naked Gun 33 1/3: The Final Insult,['Comedy']
2944,The Dirty Dozen,"['Action', 'War']"
465,Heaven & Earth,"['Action', 'Drama', 'War']"
1554,The Pillow Book,"['Drama', 'Romance']"
371,The Paper,"['Comedy', 'Drama']"
195,Something to Talk About,"['Comedy', 'Drama', 'Romance']"
1222,Full Metal Jacket,"['Action', 'Drama', 'War']"
1040,The Secret Agent,['Drama']
2840,Stigmata,['Thriller']
1096,Sophie's Choice,['Drama']
2416,Back to School,['Comedy']
1253,The Day the Earth Stood Still,"['Drama', 'Sci-Fi']"
2738,Crimes of the Heart,"['Comedy', 'Drama']"
2961,The Story of Us,"['Comedy', 'Drama']"
917,The Little Princess,"[""Children's"", 'Drama']"
72,Kicking and Screaming,"['Comedy', 'Drama']"
711,Flipper,"['Adventure', ""Children's""]"
2290,Stardust Memories,"['Comedy', 'Drama']"
650,Moll Flanders,['Drama']
3724,Coming Home,"['Drama', 'War']"
805,A Time to Kill,['Drama']
261,Little Women,['Drama']
2874,The Pajama Game,['Comedy']
3797,The In Crowd,['Thriller']
2681,Free Enterprise,"['Comedy', 'Romance', 'Sci-Fi']"
311,Relative Fear,"['Horror', 'Thriller']"
857,Crows and Sparrows,['Drama']
773,Touki Bouki,['Drama']
727,War Stories,['Documentary']
481,Kalifornia,"['Drama', 'Thriller']"
3118,Tumbleweeds,['Drama']
3860,The Opportunists,['Crime']
2647,House of Frankenstein,['Horror']
777,Pharaoh's Army,['War']
1779,Sphere,"['Adventure', 'Sci-Fi', 'Thriller']"
1519,Broken English,['Drama']
1767,Music From Another Room,"['Drama', 'Romance']"
3668,Romeo and Juliet,"['Drama', 'Romance']"
1749,The Leading Man,['Romance']
2356,Celebrity,['Comedy']
3281,The Brandon Teena Story,['Documentary']
3158,The Emperor and the Assassin,['Drama']
1335,Blood Beach,"['Action', 'Horror']"
1236,Trust,"['Comedy', 'Drama']"
46,How to Make an American Quilt,"['Drama', 'Romance']"
418,Being Human,['Drama']
1105,Children of the Corn IV: The Gathering,['Horror']
2634,The Mummy,['Horror']
859,The Hippie Revolution,['Documentary']
1152,He Walked by Night,"['Crime', 'Film-Noir', 'Thriller']"
2528,Logan's Run,"['Action', 'Adventure', 'Sci-Fi']"
3729,Shaft,"['Action', 'Crime']"
953,It's a Wonderful Life,['Drama']
1126,Drop Dead Fred,"['Comedy', 'Fantasy']"
247,Heavenly Creatures,"['Drama', 'Fantasy', 'Romance', 'Thriller']"
1162,The Ruling Class,['Comedy']
2848,Othello,['Drama']
1658,A Life Less Ordinary,"['Romance', 'Thriller']"
1806,Paulie,"['Adventure', ""Children's"", 'Comedy']"
346,Backbeat,"['Drama', 'Musical']"
1001,The Associate,['Comedy']
3762,Daughter of Dr. Jeckyll,['Horror']
2110,Dead Men Don't Wear Plaid,"['Comedy', 'Crime', 'Thriller']"
2021,Dune,"['Fantasy', 'Sci-Fi']"
1274,Akira,"['Adventure', 'Animation', 'Sci-Fi', 'Thriller']"
545,Harlem,['Drama']
2124,The Addams Family,['Comedy']
3357,East-West,"['Drama', 'Romance']"
1062,The Sunchaser,['Drama']
3137,The Sea Wolves,"['Action', 'War']"
2341,Dancing at Lughnasa,['Drama']
1994,Poltergeist,"['Horror', 'Thriller']"
2883,Mumford,['Comedy']
12,Dracula: Dead and Loving It,"['Comedy', 'Horror']"
1787,A Paralyzing Fear: The Story of Polio in America,['Documentary']
868,Death in Brunswick,['Comedy']
716,Switchblade Sisters,['Crime']
3460,Hillbillys in a Haunted House,['Comedy']
1917,Armageddon,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
1356,Star Trek: First Contact,"['Action', 'Adventure', 'Sci-Fi']"
284,New York Cop,"['Action', 'Crime']"
1791,Twilight,"['Crime', 'Drama']"
3230,The Odessa File,['Thriller']
1959,Out of Africa,"['Drama', 'Romance']"
1678,The Joy Luck Club,['Drama']
2140,The Dark Crystal,"[""Children's"", 'Fantasy', 'Sci-Fi']"
2084,Newsies,"[""Children's"", 'Musical']"
1884,Fear and Loathing in Las Vegas,"['Comedy', 'Drama']"
42,Dead Presidents,"['Action', 'Crime', 'Drama']"
3858,Cecil B. Demented,['Comedy']
2678,Desert Blue,['Drama']
1789,The Sadness of Sex,['Drama']
2653,Son of Dracula,['Horror']
1585,Love Serenade,['Comedy']
3577,Two Moon Juction,['Drama']
756,Carmen Miranda: Bananas Is My Business,['Documentary']
570,The Slingshot,"['Comedy', 'Drama']"
1792,U.S. Marshalls,"['Action', 'Thriller']"
3134,Grand Illusion,"['Drama', 'War']"
3334,Key Largo,"['Crime', 'Drama', 'Film-Noir', 'Thriller']"
954,Mr. Smith Goes to Washington,['Drama']
2735,The Golden Child,"['Action', 'Adventure', 'Comedy']"
1177,Enchanted April,['Drama']
1960,The Last Emperor,"['Drama', 'War']"
2057,The Incredible Journey,"['Adventure', ""Children's""]"
2833,Lucie Aubrac,"['Romance', 'War']"
1571,When the Cats Away,"['Comedy', 'Romance']"
579,La Scorta,['Thriller']
2971,All That Jazz,['Musical']
1255,Bad Taste,"['Comedy', 'Horror']"
3684,The Fabulous Baker Boys,"['Drama', 'Romance']"
3663,Puppet Master 4,"['Horror', 'Sci-Fi', 'Thriller']"
1617,L.A. Confidential,"['Crime', 'Film-Noir', 'Mystery', 'Thriller']"
1419,Walkabout,['Drama']
874,Killer: A Journal of Murder,"['Crime', 'Drama']"
2999,Man of the Century,['Comedy']
3752,Myself and Irene Me,['Comedy']
896,Wild Reeds,['Drama']
937,Love in the Afternoon,"['Comedy', 'Romance']"
1764,Tainted,"['Comedy', 'Thriller']"
2753,The Bedroom Window,['Thriller']
1632,A Smile Like Yours,"['Comedy', 'Romance']"
637,Sgt. Bilko,['Comedy']
3389,Let's Get Harry,"['Action', 'Adventure']"
294,The Perez Family,"['Comedy', 'Romance']"
3477,Empire Records,"['Comedy', 'Drama']"
1715,Office Killer,['Thriller']
1110,Bird of Prey,['Action']
1890,Little Boy Blue,['Drama']
1235,Harold and Maude,['Comedy']
3349,The Perils of Pauline,['Comedy']
3734,Prince of the City,['Drama']
1032,Alice in Wonderland,"['Animation', ""Children's"", 'Musical']"
1870,Texas Pop. 81 Dancer,"['Comedy', 'Drama']"
1410,The Evening Star,"['Comedy', 'Drama']"
3782,Shaft's Big Score!,"['Action', 'Crime']"
938,Gigi,['Musical']
3667,Rent-A-Cop,"['Action', 'Comedy']"
2239,Swept Away,"['Comedy', 'Drama']"
3089,The Bicycle Thief,['Drama']
1067,A Damsel in Distress,"['Comedy', 'Musical', 'Romance']"
2246,Stars and Bars,['Comedy']
529,Searching for Bobby Fischer,['Drama']
3025,Rough Night in Jericho,['Western']
3649,American Gigolo,['Drama']
1774,Mass Transit,"['Comedy', 'Drama']"
3714,Clara's Heart,['Drama']
2917,Body Heat,"['Crime', 'Thriller']"
3785,Scary Movie,"['Comedy', 'Horror']"
2077,The Journey of Natty Gann,"['Adventure', ""Children's""]"
3533,An Actor's Revenge,['Drama']
3830,Psycho Beach Party,"['Comedy', 'Horror', 'Thriller']"
2998,Dreaming of Joseph Lees,['Romance']
1064,Aladdin and the King of Thieves,"['Animation', ""Children's"", 'Comedy']"
1432,Metro,['Action']
719,Multiplicity,['Comedy']
2552,My Boyfriend's Back,['Comedy']
2469,Peggy Sue Got Married,"['Comedy', 'Romance']"
2473,Soul Man,['Comedy']
2102,Steamboat Willie,"['Animation', ""Children's"", 'Comedy', 'Musical']"
3793,X-Men,"['Action', 'Sci-Fi']"
3285,The Beach,"['Adventure', 'Drama']"
2494,The Last Days,['Documentary']
3276,Gun Shy,['Comedy']
3801,Anatomy of a Murder,"['Drama', 'Mystery']"
101,Bottle Rocket,['Comedy']
35,Carrington,"['Drama', 'Romance']"
1258,The Shining,['Horror']
1858,Mr. Nice Guy,"['Action', 'Comedy']"
1527,The Fifth Element,"['Action', 'Sci-Fi']"
1706,Harlem River Drive,['Drama']
2214,Number Seventeen,['Thriller']
1953,The French Connection,"['Action', 'Crime', 'Drama', 'Thriller']"
1500,Grosse Pointe Blank,"['Comedy', 'Crime']"
1277,Cyrano de Bergerac,"['Action', 'Drama', 'Romance']"
3408,Erin Brockovich,['Drama']
3863,The Cell,"['Sci-Fi', 'Thriller']"
1329,Blood For Dracula,['Horror']
1974,Friday the 13th,['Horror']
3665,Curse of the Puppet Master,"['Horror', 'Sci-Fi', 'Thriller']"
981,Dangerous Ground,['Drama']
341,Double Happiness,['Drama']
2126,Snake Eyes,"['Action', 'Crime', 'Mystery', 'Thriller']"
3640,A King in New York,"['Comedy', 'Drama']"
3890,Back Stage,['Documentary']
788,The Nutty Professor,"['Comedy', 'Fantasy', 'Romance', 'Sci-Fi']"
715,The Horseman on the Roof,['Drama']
749,The Man from Down Under,['Drama']
2510,Just the Ticket,"['Comedy', 'Romance']"
1387,Jaws,"['Action', 'Horror']"
106,Nobody Loves Me,"['Comedy', 'Drama']"
357,Four Weddings and a Funeral,"['Comedy', 'Romance']"
1995,Poltergeist II: The Other Side,"['Horror', 'Thriller']"
1174,Grosse Fatigue,['Comedy']
